detector,n_states,ventana_eval,oos_start,oos_end,n_oos,false_alarm_rate,switching_rate,mean_regime_duration,label_stability,silhouette,log_likelihood,aic,bic,cov_GFC_2008,cov_GFC_2008_lo,cov_GFC_2008_hi,cov_EuroDebt_2011,cov_EuroDebt_2011_lo,cov_EuroDebt_2011_hi,cov_COVID_2020,cov_COVID_2020_lo,cov_COVID_2020_hi,cov_Inflation_2022,cov_Inflation_2022_lo,cov_Inflation_2022_hi,fa_TaperTantrum_2013,fa_Selloff_Q4_2018,leadlag_GFC_2008,leadlag_EuroDebt_2011,leadlag_COVID_2020,leadlag_Inflation_2022
hmm_gaussian_2s,2,2012-07-20→2026-06-12 (n=3405),2012-07-20,2026-06-12,3405,0.7313609467455622,0.10044052863436123,9.927113702623906,0.9938271604938271,0.33212045993151157,-17381.357596642636,34908.71519328527,35379.407740554816,,,,,,,0.96,0.94,1.0,0.8605769230769231,0.7884615384615384,0.9326923076923077,0.25,0.4576271186440678,,,-151.0,-219.0
