detector,n_states,ventana_eval,oos_start,oos_end,n_oos,false_alarm_rate,switching_rate,mean_regime_duration,label_stability,silhouette,log_likelihood,aic,bic,cov_GFC_2008,cov_GFC_2008_lo,cov_GFC_2008_hi,cov_EuroDebt_2011,cov_EuroDebt_2011_lo,cov_EuroDebt_2011_hi,cov_COVID_2020,cov_COVID_2020_lo,cov_COVID_2020_hi,cov_Inflation_2022,cov_Inflation_2022_lo,cov_Inflation_2022_hi,fa_TaperTantrum_2013,fa_Selloff_Q4_2018,leadlag_GFC_2008,leadlag_EuroDebt_2011,leadlag_COVID_2020,leadlag_Inflation_2022
clustering_gmm_k3,3,2015-09-15→2026-06-12 (n=2649),2015-09-15,2026-06-12,2649,0.49445676274944567,0.12608531521328803,7.907462686567164,0.9763794406651549,0.08086914847303371,-29788.98697860256,60391.97395720512,63016.24610431067,,,,,,,0.96,0.94,1.0,0.8653846153846154,0.7836538461538461,0.9375,,0.0,,,-20.0,-219.0
