detector,n_states,ventana_eval,oos_start,oos_end,n_oos,false_alarm_rate,switching_rate,mean_regime_duration,label_stability,silhouette,log_likelihood,aic,bic,cov_GFC_2008,cov_GFC_2008_lo,cov_GFC_2008_hi,cov_EuroDebt_2011,cov_EuroDebt_2011_lo,cov_EuroDebt_2011_hi,cov_COVID_2020,cov_COVID_2020_lo,cov_COVID_2020_hi,cov_Inflation_2022,cov_Inflation_2022_lo,cov_Inflation_2022_hi,fa_TaperTantrum_2013,fa_Selloff_Q4_2018,leadlag_GFC_2008,leadlag_EuroDebt_2011,leadlag_COVID_2020,leadlag_Inflation_2022
markov_switching_var_2s,2,1993-03-23→2026-06-12 (n=8278),1993-03-23,2026-06-12,8278,0.7743533296642818,0.055689780140130464,17.917748917748916,0.9975766387980128,0.35316547586542857,-13984.167114099146,27980.33422819829,28023.770127079566,0.9931506849315068,0.9794520547945206,1.0,0.7411764705882353,0.5529411764705883,0.9294117647058824,0.96,0.94,1.0,0.7368421052631579,0.6220095693779905,0.84688995215311,0.03773584905660377,0.8095238095238095,-252.0,-43.0,-159.0,-220.0
