detector,n_states,ventana_eval,oos_start,oos_end,n_oos,false_alarm_rate,switching_rate,mean_regime_duration,label_stability,silhouette,log_likelihood,aic,bic,cov_GFC_2008,cov_GFC_2008_lo,cov_GFC_2008_hi,cov_EuroDebt_2011,cov_EuroDebt_2011_lo,cov_EuroDebt_2011_hi,cov_COVID_2020,cov_COVID_2020_lo,cov_COVID_2020_hi,cov_Inflation_2022,cov_Inflation_2022_lo,cov_Inflation_2022_hi,fa_TaperTantrum_2013,fa_Selloff_Q4_2018,leadlag_GFC_2008,leadlag_EuroDebt_2011,leadlag_COVID_2020,leadlag_Inflation_2022
hmm_gaussian_2s_INSAMPLE_noncausal,2,2007-07-06→2026-06-12 (n=4665),2007-07-06,2026-06-12,4665,0.7076299797434166,0.04694533762057878,21.204545454545453,,0.30010940171506406,-17381.357596642636,34908.71519328527,35379.407740554816,1.0,1.0,1.0,0.8095238095238095,0.6547619047619048,0.9523809523809523,0.96,0.94,1.0,0.8269230769230769,0.7355769230769231,0.9230769230769231,0.12,0.3050847457627119,-252.0,-235.0,-20.0,-219.0
