detector,n_states,ventana_eval,oos_start,oos_end,n_oos,false_alarm_rate,switching_rate,mean_regime_duration,label_stability,silhouette,log_likelihood,aic,bic,cov_GFC_2008,cov_GFC_2008_lo,cov_GFC_2008_hi,cov_EuroDebt_2011,cov_EuroDebt_2011_lo,cov_EuroDebt_2011_hi,cov_COVID_2020,cov_COVID_2020_lo,cov_COVID_2020_hi,cov_Inflation_2022,cov_Inflation_2022_lo,cov_Inflation_2022_hi,fa_TaperTantrum_2013,fa_Selloff_Q4_2018,leadlag_GFC_2008,leadlag_EuroDebt_2011,leadlag_COVID_2020,leadlag_Inflation_2022
rule_composite_riskoff,2,2015-09-15→2026-06-12 (n=2649),2015-09-15,2026-06-12,2649,0.7245080500894454,0.03850509626274066,25.718446601941746,0.9996220710506425,0.2919965581155889,,,,,,,,,,0.84,0.78,0.96,0.5384615384615384,0.4109375,0.6611778846153845,,0.423728813559322,,,-251.0,-219.0
