detector,n_states,ventana_eval,oos_start,oos_end,n_oos,false_alarm_rate,switching_rate,mean_regime_duration,label_stability,silhouette,log_likelihood,aic,bic,cov_GFC_2008,cov_GFC_2008_lo,cov_GFC_2008_hi,cov_EuroDebt_2011,cov_EuroDebt_2011_lo,cov_EuroDebt_2011_hi,cov_COVID_2020,cov_COVID_2020_lo,cov_COVID_2020_hi,cov_Inflation_2022,cov_Inflation_2022_lo,cov_Inflation_2022_hi,fa_TaperTantrum_2013,fa_Selloff_Q4_2018,leadlag_GFC_2008,leadlag_EuroDebt_2011,leadlag_COVID_2020,leadlag_Inflation_2022
changepoint_online,2,1993-03-23→2026-06-12 (n=8278),1993-03-23,2026-06-12,8278,0.867430441898527,0.002174438270113554,435.6842105263158,0.9999395697365241,0.12951339607464615,,,,1.0,1.0,1.0,0.6705882352941176,0.47058823529411764,0.8823529411764706,0.84,0.66,1.0,0.7655502392344498,0.6338516746411483,0.8828947368421052,0.0,0.0,-252.0,-252.0,-204.0,-252.0
